tip	date	distance	residual
Ohio.USA/13.14/10/G|2014-03-30	2014.2410958904109	0.009860993337465141	2.755274956969152E-4
Ohio.USA/13.14/6/G|2014-03-26	2014.2301369863014	0.009733993337465142	1.5263670755936293E-4
Ohio.USA/12.14/9/G|2014-03-21	2014.2164383561644	0.009733993337465142	1.5777322238739316E-4
Michigan.USA/12.14/G|2014-03-20	2014.213698630137	0.010055993337465142	4.808005253529764E-4
Ohio.USA/13.14/7/G|2014-03-25	2014.227397260274	0.009930993337465142	3.5066401052494603E-4
Ohio.USA/11.14/2/G|2014-03-16	2014.2027397260274	0.009930993337465142	3.5990973721542266E-4
Ohio.USA/16.14/2/G|2014-04-15	2014.2849315068493	0.009994993337465142	3.9309064824713004E-4
Ohio.USA/16.14/1/G|2014-04-15	2014.2849315068493	0.009994993337465142	3.9309064824713004E-4
Massachusetts.USA/37.15/1/G|2015-09-15	2015.704109589041	0.009984993337465144	-1.490522879392872E-4
Massachusetts.USA/46.16/5/G|2016-11-17	2016.877049180328	0.010904993337465141	3.3113573503745775E-4
Ohio.USA/2.18/FH102/G|2018-01-XX	2018.0416666666667	0.011430993337465143	4.2044426094337353E-4
Montana.USA/11.16/G|2016-03-15	2016.2021857923498	0.009919993337465141	-4.0081372161641926E-4
Massachusetts.USA/27.16/1/G|2016-07-09	2016.51912568306	0.009927993337465142	-5.116552723375897E-4
Massachusetts.USA/30.16/1/G|2016-08-01	2016.5819672131147	0.009927993337465142	-5.35218683256504E-4
Massachusetts.USA/46.16/7/G|2016-11-17	2016.877049180328	0.010122993337465143	-4.5086426496254023E-4
Massachusetts.USA/45.16/2/G|2016-11-09	2016.8551912568305	0.010188993337465143	-3.7666829594718357E-4
Massachusetts.USA/50.16/1/G|2016-12-14	2016.950819672131	0.009993993337465142	-6.075256603889669E-4
Massachusetts.USA/45.16/3/G|2016-11-11	2016.860655737705	0.009993993337465142	-5.737172882010512E-4
Massachusetts.USA/42.16/1/G|2016-10-21	2016.8032786885246	0.009993993337465142	-5.522028695360039E-4
Massachusetts.USA/43.16/1/G|2016-10-24	2016.811475409836	0.009993993337465142	-5.552763579166932E-4
Massachusetts.USA/45.16/1/G|2016-11-09	2016.8551912568305	0.00999599333746514	-5.696682959471858E-4
Massachusetts.USA/45.16/4/G|2016-11-11	2016.860655737705	0.010061993337465141	-5.057172882010526E-4
Massachusetts.USA/44.16/1/G|2016-10-31	2016.8306010928961	0.010192993337465144	-3.6344783080500404E-4
Massachusetts.USA/43.16/2/G|2016-10-26	2016.8169398907103	0.01013099333746514	-4.2032535017045083E-4
Massachusetts.USA/39.16/1/G|2016-10-03	2016.7540983606557	0.010132993337465142	-3.9476193925164563E-4
Massachusetts.USA/46.16/1/G|2016-11-14	2016.8688524590164	0.010198993337465143	-3.717907765817402E-4
Massachusetts.USA/46.16/6/G|2016-11-20	2016.8852459016393	0.010198993337465143	-3.779377533432299E-4
Massachusetts.USA/52.16/G|2016-12-27	2016.9863387978141	0.010381993337465142	-2.3284411003876918E-4
Ontario.CAN/06.17/3/G|2017-02-08	2017.1041095890412	0.010382993337465143	-2.7600410336650963E-4
Ontario.CAN/09.17/4/G|2017-02-25	2017.150684931507	0.010451993337465142	-2.2446825378187943E-4
BritishColumbia.CAN/8.17/5/G|2017-02-24	2017.1479452054793	0.010519993337465141	-1.5544095081618595E-4
BritishColumbia.CAN/8.17/2/G|2017-02-23	2017.145205479452	0.010457993337465141	-2.1641364785060166E-4
BritishColumbia.CAN/8.17/8/G|2017-02-26	2017.1534246575343	0.010457993337465141	-2.194955567474642E-4
Ontario.CAN/06.17/4/G|2017-02-06	2017.0986301369862	0.010519993337465141	-1.369494974352327E-4
Ontario.CAN/09.17/9/G|2017-02-28	2017.158904109589	0.010584993337465144	-9.45501626787408E-5
Ontario.CAN/06.17/1/G|2017-02-06	2017.0986301369862	0.010324993337465144	-3.3194949743522995E-4
Ontario.CAN/12.17/4/G|2017-03-22	2017.2191780821918	0.010455993337465143	-2.461508279221411E-4
Washington.USA/11.17/FH96/G|2017-03-18	2017.2082191780821	0.01041199333746514	-2.860416160596971E-4
Ontario.CAN/08.17/3/G|2017-02-24	2017.1479452054793	0.010652993337465142	-2.2440950816184774E-5
Ontario.CAN/09.17/2/G|2017-02-23	2017.145205479452	0.010589993337465142	-8.441364785060149E-5
Ontario.CAN/08.17/2/G|2017-02-19	2017.1342465753426	0.010527993337465142	-1.4230443598826567E-4
Ontario.CAN/07.17/1/G|2017-02-15	2017.123287671233	0.010593993337465142	-7.219522412581919E-5
Ontario.CAN/13.17/2/G|2017-03-31	2017.2438356164384	0.010724993337465141	1.3603445387269653E-5
Massachusetts.USA/13.16/4/G|2016-04-01	2016.2486338797814	0.010447993337465142	1.0976984422615688E-4
Washington.USA/19.17/FH53/G|2017-05-12	2017.358904109589	0.010764993337465143	1.045672083163987E-5
BritishColumbia.CAN/11.16/G|2016-03-14	2016.1994535519125	0.010650993337465144	3.3121077451051667E-4
Washington.USA/16.17/FH79/G|2017-04-23	2017.3068493150686	0.010885993337465143	1.5097547717828758E-4
Missouri.USA/15.17/FH135/G|2017-04-XX	2017.2882420091325	0.010718993337465142	-9.047423513632025E-6
Manitoba.CAN/43.16/11/G|2016-10-26	2016.8169398907103	0.010989993337465143	4.386746498295513E-4
Manitoba.CAN/44.16/15/G|2016-11-02	2016.8360655737704	0.011057993337465141	4.995031769412378E-4
Manitoba.CAN/47.16/4/G|2016-10-25	2016.8142076502731	0.010862993337465144	3.126991459564861E-4
Manitoba.CAN/43.16/5/G|2016-10-25	2016.8142076502731	0.010862993337465144	3.126991459564861E-4
Ontario.CAN/12.17/3/G|2017-03-20	2017.213698630137	0.010843993337465142	1.4390377800902604E-4
Ontario.CAN/13.17/1/G|2017-03-30	2017.2410958904109	0.010912993337465142	2.0263074835296518E-4
Ontario.CAN/09.17/1/G|2017-02-28	2017.158904109589	0.011041993337465143	3.6244983732125827E-4
Ontario.CAN/12.17/5/G|2017-03-25	2017.227397260274	0.010783993337465145	7.876726318099825E-5
Ontario.CAN/09.17/3/G|2017-02-24	2017.1479452054793	0.010783993337465145	1.0855904918381787E-4
Ontario.CAN/09.17/7/G|2017-02-27	2017.1561643835616	0.010783993337465145	1.0547714028695532E-4
Ontario.CAN/09.17/10/G|2017-03-01	2017.1616438356164	0.010851993337465143	1.7142253435567523E-4
Ontario.CAN/12.17/1/G|2017-03-20	2017.213698630137	0.011047993337465145	3.4790377800902883E-4
Washington.USA/17.17/FH40/G|2017-04-29	2017.323287671233	0.010961993337465142	2.2081165938456215E-4
Ontario.CAN/04.17/1/G|2017-01-23	2017.0602739726028	0.010787993337465142	1.4543274408327506E-4
Ontario.CAN/12.17/2/G|2017-03-21	2017.2164383561644	0.010853993337465145	1.5287647504344526E-4
Ontario.CAN/09.17/8/G|2017-02-28	2017.158904109589	0.010855993337465144	1.764498373212596E-4
Ontario.CAN/09.17/6/G|2017-02-27	2017.1561643835616	0.010855993337465144	1.7747714028695447E-4
Ontario.CAN/06.17/2/G|2017-02-07	2017.1013698630136	0.010855993337465144	1.9802319959918643E-4
Massachusetts.USA/22.16/2/G|2016-06-03	2016.4207650273224	0.010316993337465143	-8.577341176898429E-5
Massachusetts.USA/15.16/1/G|2016-04-12	2016.27868852459	0.010318993337465141	-3.0499613169778644E-5
Massachusetts.USA/19.16/10/G|2016-05-14	2016.3661202185792	0.010324993337465144	-5.7283489230869344E-5
Massachusetts.USA/10.16/3/G|2016-03-09	2016.1857923497269	0.010389993337465143	7.533325514496106E-5
Massachusetts.USA/10.16/1/G|2016-03-07	2016.1803278688524	0.01025899333746514	-5.3617752601174684E-5
Massachusetts.USA/10.16/9/G|2016-03-10	2016.188524590164	0.01025899333746514	-5.669124098186401E-5
Massachusetts.USA/9.16/1/G|2016-03-02	2016.1666666666667	0.01025899333746514	-4.849527196661846E-5
Massachusetts.USA/8.16/5/G|2016-02-25	2016.1502732240438	0.01025899333746514	-4.2348295205239805E-5
Massachusetts.USA/8.16/6/G|2016-02-27	2016.155737704918	0.01025899333746514	-4.439728745899568E-5
Massachusetts.USA/14.16/2/G|2016-04-08	2016.2677595628415	0.01025899333746514	-8.640162866215689E-5
Massachusetts.USA/12.16/2/G|2016-03-24	2016.2267759562842	0.01025899333746514	-7.103418675859924E-5
Massachusetts.USA/10.16/12/G|2016-03-12	2016.1939890710382	0.01025899333746514	-5.874023323573091E-5
Massachusetts.USA/10.16/4/G|2016-03-10	2016.188524590164	0.01025899333746514	-5.669124098186401E-5
Massachusetts.USA/16.16/9/G|2016-04-21	2016.3032786885246	0.01025899333746514	-9.972007831195867E-5
Massachusetts.USA/9.16/4/G|2016-03-08	2016.1830601092897	0.01025899333746514	-5.4642248728108134E-5
Massachusetts.USA/12.16/3/G|2016-03-25	2016.2295081967213	0.01026299333746514	-6.805868288553216E-5
Massachusetts.USA/10.16/13/G|2016-03-14	2016.1994535519125	0.010789993337465144	4.702107745105169E-4
Massachusetts.USA/17.16/7/G|2016-04-27	2016.3196721311476	0.010326993337465142	-3.786705507344626E-5
Massachusetts.USA/10.16/8/G|2016-03-12	2016.1939890710382	0.010393993337465143	7.625976676427226E-5
Massachusetts.USA/10.16/7/G|2016-03-10	2016.188524590164	0.010457993337465141	1.4230875901813725E-4
Massachusetts.USA/8.16/2/G|2016-02-24	2016.1475409836066	0.01026299333746514	-3.7323799078305825E-5
Massachusetts.USA/17.16/8/G|2016-04-26	2016.3169398907103	0.010393993337465143	3.0157441053488276E-5
Massachusetts.USA/10.16/2/G|2016-03-08	2016.1830601092897	0.01039499333746514	8.135775127189257E-5
Massachusetts.USA/16.16/1/G|2016-04-19	2016.2978142076502	0.010395993337465142	3.932891394190993E-5
Massachusetts.USA/12.16/4/G|2016-03-27	2016.2349726775956	0.010332993337465141	-1.0767513928741645E-7
Massachusetts.USA/16.16/13/G|2016-04-22	2016.3060109289618	0.010408993337465141	4.925542556110871E-5
Massachusetts.USA/17.16/12/G|2016-05-02	2016.3333333333333	0.010393993337465143	2.4010464292109623E-5
Massachusetts.USA/15.16/2/G|2016-04-14	2016.2841530054645	0.010329993337465142	-2.154860542364495E-5
Massachusetts.USA/11.16/5/G|2016-03-20	2016.2158469945355	0.010266993337465141	-5.89362022509754E-5
Massachusetts.USA/16.16/4/G|2016-04-19	2016.2978142076502	0.010329993337465142	-2.6671086058090154E-5
Massachusetts.USA/13.16/1/G|2016-03-31	2016.2459016393443	0.010329993337465142	-7.205659646909723E-6
Massachusetts.USA/11.16/3/G|2016-03-16	2016.204918032787	0.010266993337465141	-5.4838217743352624E-5
Massachusetts.USA/14.16/1/G|2016-04-08	2016.2677595628415	0.01039799333746514	5.259837133784334E-5
Massachusetts.USA/8.16/1/G|2016-02-24	2016.1475409836066	0.01026899333746514	-3.132379907830676E-5
Massachusetts.USA/11.16/4/G|2016-03-18	2016.2103825136612	0.010396993337465143	7.311279000289314E-5
Massachusetts.USA/8.16/3/G|2016-02-25	2016.1502732240438	0.010332993337465141	3.165170479476134E-5
Massachusetts.USA/17.16/1/G|2016-04-25	2016.3142076502731	0.01052999333746514	1.6718193718041896E-4
Massachusetts.USA/17.16/10/G|2016-05-01	2016.3306010928961	0.010467993337465141	9.903496041892973E-5
Massachusetts.USA/17.16/11/G|2016-04-30	2016.327868852459	0.010531993337465143	1.6405945654586473E-4
Massachusetts.USA/17.16/2/G|2016-04-24	2016.311475409836	0.01033499333746514	-2.679356669264832E-5
Massachusetts.USA/16.16/10/G|2016-04-22	2016.3060109289618	0.01033899333746514	-2.074457443889191E-5
Massachusetts.USA/16.16/17/G|2016-04-24	2016.311475409836	0.010468993337465142	1.0720643330735385E-4
Massachusetts.USA/16.16/8/G|2016-04-21	2016.3032786885246	0.010340993337465139	-1.772007831195993E-5
Massachusetts.USA/22.16/1/G|2016-06-03	2016.4207650273224	0.010340993337465139	-6.177341176898804E-5
Massachusetts.USA/16.16/15/G|2016-04-22	2016.3060109289618	0.010406993337465142	4.7255425561110176E-5
Massachusetts.USA/18.16/1/G|2016-05-04	2016.3387978142077	0.01047399333746514	1.0196147203823946E-4
Massachusetts.USA/16.16/7/G|2016-04-21	2016.3032786885246	0.010408993337465141	5.0279921688042156E-5
Massachusetts.USA/16.16/19/G|2016-04-22	2016.3060109289618	0.010340993337465139	-1.874457443889338E-5
Massachusetts.USA/18.16/3/G|2016-05-05	2016.3415300546449	0.01041099333746514	3.793697591130546E-5
Massachusetts.USA/17.16/9/G|2016-04-29	2016.3251366120219	0.01041099333746514	4.4083952672795135E-5
Massachusetts.USA/19.16/3/G|2016-05-09	2016.3524590163934	0.01041099333746514	3.383899140368268E-5
Massachusetts.USA/16.16/3/G|2016-04-19	2016.2978142076502	0.01041099333746514	5.4328913941907586E-5
Massachusetts.USA/16.16/16/G|2016-04-23	2016.308743169399	0.010346993337465141	-1.3769070565824298E-5
Massachusetts.USA/16.16/14/G|2016-04-22	2016.3060109289618	0.010346993337465141	-1.2744574438890849E-5
Massachusetts.USA/19.16/1/G|2016-05-08	2016.3497267759562	0.010346993337465141	-2.9136512469381953E-5
Massachusetts.USA/19.16/9/G|2016-05-13	2016.363387978142	0.010346993337465141	-3.425899310393818E-5
Massachusetts.USA/16.16/5/G|2016-04-20	2016.3005464480875	0.010346993337465141	-1.0695582185134972E-5
Massachusetts.USA/16.16/2/G|2016-04-19	2016.2978142076502	0.010346993337465141	-9.6710860580905E-6
Massachusetts.USA/16.16/6/G|2016-04-20	2016.3005464480875	0.010346993337465141	-1.0695582185134972E-5
Massachusetts.USA/17.16/6/G|2016-04-25	2016.3142076502731	0.010346993337465141	-1.5818062819580175E-5
Massachusetts.USA/18.16/2/G|2016-05-05	2016.3415300546449	0.010346993337465141	-2.6063024088692627E-5
Massachusetts.USA/19.16/7/G|2016-05-10	2016.3551912568305	0.010346993337465141	-3.118550472313783E-5
Massachusetts.USA/17.16/3/G|2016-04-25	2016.3142076502731	0.010346993337465141	-1.5818062819580175E-5
Massachusetts.USA/19.16/8/G|2016-05-11	2016.3579234972678	0.010346993337465141	-3.22100008501823E-5
Massachusetts.USA/17.16/4/G|2016-04-26	2016.3169398907103	0.010346993337465141	-1.6842558946513625E-5
Massachusetts.USA/17.16/13/G|2016-05-02	2016.3333333333333	0.010346993337465141	-2.2989535707892278E-5
Massachusetts.USA/16.16/18/G|2016-04-25	2016.3142076502731	0.010412993337465141	5.018193718041991E-5
Massachusetts.USA/19.16/4/G|2016-05-09	2016.3524590163934	0.010481993337465141	1.048389914036843E-4
Massachusetts.USA/18.16/4/G|2016-05-08	2016.3497267759562	0.010481993337465141	1.0586348753061775E-4
Massachusetts.USA/19.16/2/G|2016-05-09	2016.3524590163934	0.010481993337465141	1.048389914036843E-4
Georgia.USA/13.17/G|2017-03-27	2017.2328767123288	0.01074099333746514	3.371265724982572E-5
Massachusetts.USA/24.17/2/G|2017-06-14	2017.4493150684932	0.01067899333746514	-1.0944427703351786E-4
Massachusetts.USA/25.17/4/G|2017-06-21	2017.468493150685	0.010746993337465139	-4.8635397792717167E-5
Massachusetts.USA/22.17/3/G|2017-05-30	2017.4082191780822	0.01083799333746514	6.496526745068329E-5
Massachusetts.USA/21.17/2/G|2017-05-30	2017.4082191780822	0.01068499333746514	-8.803473254931707E-5
Massachusetts.USA/25.17/3/G|2017-06-21	2017.468493150685	0.01075499333746514	-4.0635397792716105E-5
Massachusetts.USA/22.17/5/G|2017-05-31	2017.4109589041095	0.01081999333746514	4.593796448509879E-5
Massachusetts.USA/25.17/7/G|2017-06-23	2017.4739726027397	0.01075499333746514	-4.269000372399481E-5
Massachusetts.USA/22.17/8/G|2017-06-04	2017.4219178082192	0.01075499333746514	-2.3171247377346688E-5
Massachusetts.USA/25.17/2/G|2017-06-20	2017.4657534246576	0.010752993337465138	-4.160809482713426E-5
Massachusetts.USA/22.17/6/G|2017-05-31	2017.4109589041095	0.01088599333746514	1.1193796448509888E-4
Massachusetts.USA/26.17/G|2017-06-29	2017.490410958904	0.01082099333746514	1.7146178482391194E-5
Massachusetts.USA/22.17/G|2017-05-30	2017.4082191780822	0.010756993337465139	-1.603473254931792E-5
Massachusetts.USA/24.17/3/G|2017-06-17	2017.4575342465753	0.010756993337465139	-3.452618593027118E-5
Massachusetts.USA/13.17/2/G|2017-03-28	2017.2356164383561	0.010682993337465141	-2.5314645715757145E-5
Massachusetts.USA/24.17/G|2017-06-14	2017.4493150684932	0.010682993337465141	-1.0544427703351733E-4
Massachusetts.USA/19.17/4/G|2017-05-14	2017.3643835616438	0.010682993337465141	-7.359788509953002E-5
Massachusetts.USA/22.17/2/G|2017-05-30	2017.4082191780822	0.010682993337465141	-9.00347325493156E-5
Massachusetts.USA/21.17/G|2017-05-26	2017.3972602739725	0.010682993337465141	-8.59255206868692E-5
Massachusetts.USA/19.17/G|2017-05-11	2017.3561643835617	0.010682993337465141	-7.051597620266747E-5
Massachusetts.USA/22.17/4/G|2017-05-31	2017.4109589041095	0.010682993337465141	-9.106203551489944E-5
Massachusetts.USA/24.17/4/G|2017-06-19	2017.4630136986302	0.010682993337465141	-1.1058079186154757E-4
Massachusetts.USA/25.17/G|2017-06-19	2017.4630136986302	0.010682993337465141	-1.1058079186154757E-4
Massachusetts.USA/19.17/3/G|2017-05-14	2017.3643835616438	0.010682993337465141	-7.359788509953002E-5
Massachusetts.USA/19.16/5/G|2016-05-09	2016.3524590163934	0.010412993337465141	3.5838991403684684E-5
Massachusetts.USA/20.16/1/G|2016-05-18	2016.377049180328	0.01047699333746514	9.061852626150377E-5
Massachusetts.USA/19.16/11/G|2016-05-14	2016.3661202185792	0.010412993337465141	3.071651076912846E-5
Massachusetts.USA/22.16/3/G|2016-06-03	2016.4207650273224	0.01054299333746514	1.4022658823101275E-4
Massachusetts.USA/27.16/2/G|2016-07-12	2016.5273224043715	0.010544993337465142	1.0227123928172044E-4
Massachusetts.USA/33.16/1/G|2016-08-19	2016.6311475409836	0.01054699333746514	6.534038645913606E-5
NewHampshire.USA/40.16/G|2016-10-07	2016.7650273224044	0.010745993337465141	2.1414007624073056E-4
Missouri.USA/32.16/FH88/G|2016-08-XX	2016.6236338797814	0.01055099333746514	7.215775080817582E-5
Massachusetts.USA/8.17/G|2017-02-19	2017.1342465753426	0.011005993337465141	3.356955640117336E-4
Massachusetts.USA/14.17/G|2017-04-02	2017.2493150684932	0.010940993337465142	2.2754883945610288E-4
Indiana.USA/48.16/G|2016-11-28	2016.9071038251366	0.010811993337465142	2.2686627764152353E-4
Kansas.USA/8.17/4/G|2017-02-23	2017.145205479452	0.010819993337465143	1.4558635214939955E-4
Kansas.USA/10.17/G|2017-03-10	2017.186301369863	0.01088399333746514	1.941768076651959E-4
Illinois.USA/14.17/G|2017-04-05	2017.2575342465752	0.01088399333746514	1.6746693055934986E-4
Missouri.USA/19.17/FH140/G|2017-05-XX	2017.3704337899544	0.01097399333746514	2.1513348751807382E-4
Kansas.USA/13.17/2/G|2017-03-29	2017.2383561643835	0.010755993337465141	4.665805131854814E-5
Massachusetts.USA/14.17/2/G|2017-04-10	2017.2712328767122	0.010755993337465141	3.433041573131998E-5
Kansas.USA/9.17/2/G|2017-02-28	2017.158904109589	0.010823993337465143	1.4444983732125882E-4
Kansas.USA/15.17/G|2017-04-10	2017.2712328767122	0.010887993337465141	1.6633041573132015E-4
Indiana.USA/49.16/G|2016-12-12	2016.9453551912568	0.010888993337465142	2.895233318649E-4
Indiana.USA/1.17/G|2017-01-06	2017.013698630137	0.010888993337465142	2.6389689449864487E-4
Washington.USA/6.17/FH51/G|2017-02-06	2017.0986301369862	0.010826993337465143	1.7005050256476903E-4
Missouri.USA/46.16/FH124/G|2016-11-XX	2016.875	0.010902993337465142	3.2990410713274257E-4
Missouri.USA/2.17/FH127/G|2017-01-XX	2017.0416666666667	0.010838993337465144	2.0340984339135837E-4
Missouri.USA/7.17/FH129/G|2017-02-XX	2017.126598173516	0.010913993337465143	2.4656345145748076E-4
Missouri.USA/50.16/FH125/G|2016-12-XX	2016.956967213115	0.010837993337465143	2.3416922332540613E-4
Missouri.USA/46.16/FH123/G|2016-11-XX	2016.875	0.010765993337465144	1.9290410713274433E-4
Missouri.USA/24.17/FH165/G|2017-06-XX	2017.4553652968036	0.010915993337465145	1.2528709558420198E-4
Missouri.USA/33.17/FH155/G|2017-08-XX	2017.622488584475	0.011143993337465144	2.9062161468181025E-4
Washington.USA/5.17/FH50/G|2017-02-06	2017.0986301369862	0.010753993337465143	9.705050256476888E-5
Washington.USA/17.17/FH37/G|2017-05-02	2017.331506849315	0.010962993337465143	2.1872975048781162E-4
Missouri.USA/41.16/FH122/G|2016-10-XX	2016.7903005464482	0.010757993337465143	2.1666348706679203E-4
Alabama.USA/19.17/FH92/G|2017-05-XX	2017.3704337899544	0.010759993337465142	1.1334875180749049E-6
Alabama.USA/11.17/FH90/G|2017-03-XX	2017.203310502283	0.010761993337465144	6.579896842035665E-5
Alabama.USA/7.17/FH164/G|2017-02-XX	2017.126598173516	0.010763993337465142	9.656345145747994E-5
Alabama.USA/15.17/FH139/G|2017-04-XX	2017.2882420091325	0.010920993337465143	1.9295257648636877E-4
NorthDakota.USA/15.17/G|2017-04-13	2017.2794520547945	0.011144993337465145	4.2024850683435033E-4
NorthDakota.USA/14.17/G|2017-04-07	2017.2630136986302	0.010886993337465144	1.6841232462807415E-4
NorthDakota.USA/9.17/G|2017-02-27	2017.1561643835616	0.010886993337465144	2.0847714028695424E-4
Ohio.USA/11.17/FH132/G|2017-03-XX	2017.203310502283	0.012538993337465141	0.001842798968420354
Wisconsin.USA/15.17/FH137/G|2017-04-XX	2017.2882420091325	0.01246599333746514	0.0017379525764863665
Missouri.USA/15.17/FH138/G|2017-04-XX	2017.2882420091325	0.011027993337465142	2.999525764863682E-4
Wisconsin.USA/19.17/FH141/G|2017-05-XX	2017.3704337899544	0.01110499333746514	3.46133487518073E-4
Missouri.USA/15.17/FH134/G|2017-04-XX	2017.2882420091325	0.010954993337465142	2.2695257648636807E-4
Missouri.USA/28.17/FH101/G|2017-07-XX	2017.5375570776257	0.011281993337465143	4.604680066157968E-4
Wisconsin.USA/15.17/FH89/G|2017-04-XX	2017.2882420091325	0.010958993337465143	2.309525764863686E-4
Missouri.USA/11.17/FH133/G|2017-03-XX	2017.203310502283	0.01110599333746514	4.0979896842035374E-4
Washington.USA/19.17/FH44/G|2017-05-10	2017.3534246575343	0.011088993337465141	3.365113267629165E-4
Illinois.USA/11.17/G|2017-03-18	2017.2082191780821	0.01095299333746514	2.5495838394030274E-4
Massachusetts.USA/23.17/G|2017-06-05	2017.4246575342465	0.011083993337465143	3.0480144965707237E-4
Massachusetts.USA/22.17/9/G|2017-06-05	2017.4246575342465	0.011085993337465141	3.068014496570709E-4
Massachusetts.USA/17.17/G|2017-04-23	2017.3068493150686	0.011087993337465143	3.5297547717828837E-4
Massachusetts.USA/25.17/6/G|2017-06-21	2017.468493150685	0.011087993337465143	2.9236460220728733E-4
Massachusetts.USA/25.17/5/G|2017-06-21	2017.468493150685	0.011087993337465143	2.9236460220728733E-4
Massachusetts.USA/26.15/1/G|2015-07-04	2015.504109589041	0.010055993337465142	-3.059171449670134E-6
NewJersey.USA/49.14/G|2014-12-06	2014.9287671232876	0.009989993337465142	1.466744513285989E-4
Virginia.USA/51.14/G|2014-12-19	2014.964383561644	0.010119993337465143	2.633195127755665E-4
Pennsylvania.USA/51.14/G|2014-12-16	2014.9561643835616	0.009926993337465141	7.340142167242686E-5
